MONTH_REPORTED,DRIVER_START_MONTH,CITY,STATE,ZIP,NUMBER_OF_TRIPS,MULTIPLE_TNPS
2024-08-01,2024-04-01,North Chicago,IL,60064,0,false
2024-08-01,2024-05-01,Chicago Ridge,IL,60415,10,false
2024-08-01,2023-11-01,Waukegan,IL,60087,1,false
2024-08-01,2023-10-01,South Holland,IL,60473,0,false
2024-08-01,2024-03-01,Calumet City,IL,60409,0,false
2024-08-01,2024-03-01,Calumet City,IL,60409,0,false
2024-08-01,2024-03-01,Calumet City,IL,60409,0,false
2024-08-01,2024-03-01,Calumet City,IL,60409,0,false
2024-08-01,2024-03-01,Calumet City,IL,60409,0,false
2024-08-01,2024-03-01,Calumet City,IL,60409,0,false
2024-08-01,2024-03-01,Calumet City,IL,60409,0,false
2024-08-01,2024-03-01,Calumet City,IL,60409,0,false
2024-08-01,2024-03-01,Calumet City,IL,60409,0,false
2024-08-01,2015-05-01,Chicago,IL,60625,237,true
2024-08-01,2024-07-01,Palatine,IL,60074,4,false
2024-08-01,2023-01-01,Hoffman Estates,IL,60169,34,true
2024-08-01,2017-06-01,Chicago,IL,60645,7,false
2024-08-01,2024-06-01,Chicago,IL,60637,195,false
2024-08-01,2018-03-01,Chicago,IL,60629,210,true
2024-08-01,2018-08-01,Chicago,IL,60606,38,true
2024-08-01,2024-07-01,Chicago,IL,60625,12,false
2024-08-01,2017-03-01,Fairfax,VA,22033,42,false
2024-08-01,2019-07-01,Chicago,IL,60641,122,true
2024-08-01,2024-05-01,Fairbanks,AK,99709,57,false
2024-08-01,2023-10-01,Chicago,IL,60707,0,false
2024-08-01,2023-10-01,Chicago,IL,60707,0,false
2024-08-01,2023-10-01,Chicago,IL,60707,0,false
2024-08-01,2024-04-01,Des Plaines,IL,60016,175,true
2024-08-01,2024-04-01,Bellevue,WA,98007,178,false
2024-08-01,2021-06-01,Chicago,IL,60616,400,true
2024-08-01,2024-06-01,Chicago,IL,60649,223,true
2024-08-01,2024-03-01,,TX,,,true
2024-08-01,2024-02-01,Chicago,IL,60612,132,false
2024-08-01,2023-01-01,,WI,,272,true
2024-08-01,2023-10-01,Mount Prospect,IL,60056,82,true
2024-08-01,2022-07-01,Michigan City,IN,46360,0,false
2024-08-01,2022-03-01,Gchicago,IL,60647,273,false
2024-08-01,2023-06-01,Chicago,IL,60626,364,false
2024-08-01,2024-04-01,Schaumburg,IL,60173,529,false
2024-08-01,2022-09-01,Park Forest,IL,60466,0,false
2024-08-01,2014-12-01,Chicago,IL,60618,325,true
2024-08-01,2020-03-01,Chicago,IL,60629,0,false
2024-08-01,2024-06-01,Hickory Hills,IL,60457,25,false
2024-08-01,2024-07-01,Chicago,IL,60622,278,false
2024-08-01,2022-12-01,Libertyville,IL,60048,0,false
2024-08-01,2024-05-01,Chicago Heights,IL,60411,128,false
2024-08-01,2024-03-01,Saint Charles,IL,60174,0,false
2024-08-01,2024-03-01,Saint Charles,IL,60174,0,false
2024-08-01,2024-03-01,Saint Charles,IL,60174,0,false
2024-08-01,2024-03-01,Saint Charles,IL,60174,0,false
2024-08-01,2015-03-01,Hickory Hills,IL,60457,143,true
2024-08-01,2024-06-01,Maywood,IL,60153,199,false
2024-08-01,2024-06-01,Romeoville,IL,60446,0,true
2024-08-01,2019-02-01,Chicago,IL,60660,0,false
2024-08-01,2023-06-01,Chicago,IL,60619,113,true
2024-08-01,2024-08-01,Naperville,IL,60564,44,false
2024-08-01,2024-07-01,,TX,,161,false
2024-08-01,2023-12-01,Hialeah,FL,33010,0,false
2024-08-01,2015-10-01,Chicago,IL,60641,189,false
2024-08-01,2024-08-01,Harvey,IL,60426,0,false
2024-08-01,2024-08-01,Harvey,IL,60426,0,false
2024-08-01,2024-08-01,Harvey,IL,60426,0,false
2024-08-01,2024-08-01,Harvey,IL,60426,0,false
2024-08-01,2024-08-01,Harvey,IL,60426,0,false
2024-08-01,2024-08-01,Harvey,IL,60426,0,false
2024-08-01,2024-08-01,Harvey,IL,60426,0,false
2024-08-01,2015-12-01,Chicago,IL,60656,63,false
2024-08-01,2024-06-01,River Grove,IL,60171,69,false
2024-08-01,2024-07-01,Hanover Park,IL,60133,42,false
2024-08-01,2024-07-01,,WI,,86,false
2024-08-01,2024-07-01,,WI,,86,false
2024-08-01,2017-10-01,Minooka,IL,60447,74,true
2024-08-01,2022-06-01,Wheaton,IL,60187,41,false
2024-08-01,2023-06-01,Westmont,IL,60559,0,false
2024-08-01,2024-05-01,Bartlett,IL,60103,37,true
2024-08-01,2017-10-01,Maywood,IL,60153,0,false
2024-08-01,2019-03-01,Franklin Park,IL,60131,360,true
2024-08-01,2017-08-01,Joliet,IL,60435,34,false
2024-08-01,2024-06-01,Chicago,IL,60643,37,false
2024-08-01,2024-04-01,Chicago,IL,60640,228,false
2024-08-01,2021-06-01,Marengo,IL,60152,0,true
2024-08-01,2021-06-01,Marengo,IL,60152,0,true
2024-08-01,2015-04-01,Norridge,IL,60706,0,true
2024-08-01,2018-01-01,Atlanta,GA,30354,182,true
2024-08-01,2018-01-01,Worth,IL,60482,273,true
2024-08-01,2016-05-01,Chicago,IL,60608,395,true
2024-08-01,2021-10-01,Chicago,IL,60609,46,false
2024-08-01,2022-10-01,Chicago,IL,60632,212,false
2024-08-01,2023-05-01,Lake Forest,IL,60045,15,false
2024-08-01,2023-06-01,Melrose Park,IL,60160,0,false
2024-08-01,2023-04-01,Romeoville,IL,60446,2,false
2024-08-01,2021-10-01,Schaumburg,IL,60193,14,false
2024-08-01,2024-05-01,Deerfield,IL,60015,341,false
2024-08-01,2020-11-01,St Charles,IL,60174,0,false
2024-08-01,2023-04-01,Chicago,IL,60618,289,true
2024-08-01,2022-04-01,Blue Island,IL,60406,188,true
2024-08-01,2024-06-01,Kirkland,WA,98034,538,true
2024-08-01,2018-01-01,Chicago,IL,60626,166,true
2024-08-01,2024-06-01,Chicago,IL,60619,206,false
2024-08-01,2023-03-01,Chicago,IL,60649,263,false
2024-08-01,2024-01-01,Hoffman  Estates,IL,60169,51,false
2024-08-01,2024-05-01,Elk Grove,IL,60007,0,false
2024-08-01,2016-02-01,Country Club Hills,IL,60478,14,true
2024-08-01,2023-05-01,Chicago,IL,60623,192,false
2024-08-01,2023-01-01,Des Plaines,IL,60016,33,true
2024-08-01,2024-06-01,Schaumburg,IL,60193,4,true
2024-08-01,2019-01-01,Chicago,IL,60606,146,true
2024-08-01,2024-05-01,Chicago,IL,60621,85,false
2024-08-01,2024-05-01,Chicago,IL,60643,13,false
2024-08-01,2023-05-01,Melrose Park,IL,60160,162,true
2024-08-01,2019-02-01,Chicago,IL,60609,5,true
2024-08-01,2024-06-01,Brooklyn,NY,11230,103,false
2024-08-01,2023-09-01,Rolling Meadows,IL,60008,593,true
2024-08-01,2019-11-01,Elmwood Park,IL,60707,295,true
2024-08-01,2017-10-01,,IN,,6,true
2024-08-01,2016-07-01,Chicago,IL,60634,62,true
2024-08-01,2024-03-01,,CA,,1,false
2024-08-01,2023-10-01,,IN,,0,true
2024-08-01,2017-11-01,Skokie,IL,60076,0,false
2024-08-01,2015-01-01,Naperville,IL,60564,0,false
2024-08-01,2024-03-01,Franklin Park,IL,60131,0,false
2024-08-01,2024-03-01,Franklin Park,IL,60131,0,false
2024-08-01,2024-07-01,Deerfield,IL,60015,0,false
2024-08-01,2024-07-01,Deerfield,IL,60015,0,false
2024-08-01,2024-08-01,Tinley Park,IL,60477,9,true
2024-08-01,2023-11-01,Glendale Heights,IL,60139,3,false
2024-08-01,2024-06-01,Chicago,IL,60606,76,false
2024-08-01,2024-04-01,Hammond,IN,46323,0,false
2024-08-01,2024-04-01,Munster,IN,46321,39,false
2024-08-01,2024-06-01,East Dundee,IL,60118,0,false
2024-08-01,2024-02-01,Chicago,IL,60634,0,false
2024-08-01,2024-02-01,Chicago,IL,60634,0,false
2024-08-01,2024-02-01,Chicago,IL,60634,0,false
2024-08-01,2024-02-01,Chicago,IL,60634,0,false
2024-08-01,2024-02-01,Chicago,IL,60634,0,false
2024-08-01,2024-02-01,Chicago,IL,60634,0,false
2024-08-01,2024-02-01,Chicago,IL,60634,0,false
2024-08-01,2024-02-01,Chicago,IL,60634,0,false
2024-08-01,2024-02-01,Chicago,IL,60634,0,false
2024-08-01,2024-06-01,Chicago,IL,60641,329,false
2024-08-01,2019-09-01,Grand Rapids,MI,49512,207,false
2024-08-01,2024-04-01,Cicero,IL,60804,4,false
2024-08-01,2024-04-01,Cicero,IL,60804,4,false
2024-08-01,2018-10-01,Forest Park,IL,60130,64,true
2024-08-01,2019-05-01,Chicago,IL,60630,50,false
2024-08-01,2024-07-01,Wheeling,IL,60090,13,false
2024-08-01,2024-07-01,Wheeling,IL,60090,13,false
2024-08-01,2021-08-01,Chicago,IL,60609,376,false
2024-08-01,2024-07-01,Chicago,IL,60640,46,false
2024-08-01,2024-07-01,Villa Park,IL,60181,8,false
2024-08-01,2015-10-01,Chicago,IL,60632,233,true
2024-08-01,2017-04-01,Bartlett,IL,60103,1,false
2024-08-01,2024-02-01,Lake Villa,IL,60046,0,false
2024-08-01,2024-02-01,Lake Villa,IL,60046,0,false
2024-08-01,2024-02-01,Evanston,IL,60202,92,false
2024-08-01,2023-08-01,Hoffman Est,IL,60192,0,true
2024-08-01,2019-01-01,Chicago,IL,60625,205,true
2024-08-01,2023-08-01,Carpentersville,IL,60110,93,true
2024-08-01,2024-05-01,Boston,MA,2118,150,false
2024-08-01,2016-03-01,Des Plaines,IL,60018,0,false
2024-08-01,2024-05-01,Chicago,IL,60619,305,false
2024-08-01,2024-07-01,Franklin Park,IL,60131,70,true
2024-08-01,2024-06-01,Seatac,WA,98188,329,false
2024-08-01,2016-01-01,Blue Island,IL,60406,0,false
2024-08-01,2023-12-01,Chicago,IL,60625,0,true
2024-08-01,2024-06-01,Chicago,IL,60637,10,false
2024-08-01,2016-09-01,Chicago,IL,60640,95,false
2024-08-01,2024-08-01,Chicago,IL,60642,174,false
2024-08-01,2022-02-01,Chicago Ridge,IL,60415,6,true
2024-08-01,2023-06-01,Chicago,IL,60660,460,false
2024-08-01,2024-07-01,Kenosha,WI,53140,17,false
2024-08-01,2021-02-01,Mequon,WI,53097,2,true
2024-08-01,2017-01-01,Milwaukee,WI,53213,0,false
2024-08-01,2024-07-01,Chicago,IL,60645,584,false
2024-08-01,2021-08-01,Chicago,IL,60645,250,false
2024-08-01,2024-07-01,Chicago,IL,60645,324,false
2024-08-01,2024-03-01,Highland Park,IL,60035,34,false
2024-08-01,2022-05-01,,IL,,104,false
2024-08-01,2022-07-01,Chicago,IL,60629,89,false
2024-08-01,2022-03-01,Chicago,IL,60609,55,false
2024-08-01,2024-06-01,Glen Ellyn,IL,60137,91,true
2024-08-01,2024-07-01,Geneva,IL,60134,0,false
2024-08-01,2024-07-01,Bartlett,IL,60103,77,false
2024-08-01,2024-01-01,Philadelphia,PA,19135,4,false
2024-08-01,2017-10-01,Bloomingdale,IL,60108,136,true
2024-08-01,2024-04-01,Plainfield,IL,60544,4,false
2024-08-01,2018-07-01,Antioch,IL,60002,18,false
2024-08-01,2019-01-01,Gary,IN,46404,1,false
2024-08-01,2018-06-01,Chicago,IL,60616,353,true
2024-08-01,2019-09-01,Chicago,IL,60634,0,true
2024-08-01,2019-09-01,Chicago,IL,60634,0,true
2024-08-01,2024-08-01,Westmont,IL,60559,0,false
2024-08-01,2024-08-01,Westmont,IL,60559,0,false
2024-08-01,2024-08-01,Westmont,IL,60559,0,false
2024-08-01,2018-05-01,Philadelphia,PA,19131,79,false
2024-08-01,2016-09-01,,NC,,6,false
2024-08-01,2023-07-01,Chicago,IL,60640,333,true
2024-08-01,2024-07-01,Highland,IN,46322,130,true
2024-08-01,2017-12-01,Chicago,IL,60647,445,false
2024-08-01,2024-02-01,Gilberts,IL,60136,1,false
2024-08-01,2024-02-01,Evergreen Park,IL,60805,0,false
2024-08-01,2023-11-01,Kew Gardens,NY,11415,377,true
2024-08-01,2024-06-01,Oregon,IL,61061,0,false
2024-08-01,2021-01-01,Prospect Heights,IL,60070,10,false
2024-08-01,2023-03-01,Matteson,IL,60443,23,false
2024-08-01,2024-03-01,Glen Ellyn,IL,60137,191,false
2024-08-01,2024-02-01,Chicago,IL,60634,76,false
2024-08-01,2018-06-01,,IL,,281,true
2024-08-01,2024-05-01,Chicago,IL,60656,111,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-08-01,Berwyn,IL,60402,0,false
2024-08-01,2024-06-01,Chicago,IL,60637,29,false
2024-08-01,2018-01-01,Inverness,IL,60067,1,true
2024-08-01,2017-08-01,,WI,,1,false
2024-08-01,2017-08-01,,WI,,1,false
2024-08-01,2024-05-01,Chicago,IL,60640,235,false
2024-08-01,2023-12-01,Chicago,IL,60629,5,true
2024-08-01,2023-01-01,Niels,IL,60714,390,true
2024-08-01,2020-02-01,South Holland,IL,60473,64,false
2024-08-01,2023-05-01,Lombard,IL,60148,0,false
2024-08-01,2024-01-01,Skokie,IL,60077,408,false
2024-08-01,2018-12-01,Chicago,IL,60619,221,true
2024-08-01,2017-09-01,Bolingbrook,IL,60440,0,false
2024-08-01,2017-09-01,Bolingbrook,IL,60440,0,false
2024-08-01,2017-09-01,Bolingbrook,IL,60440,0,false
2024-08-01,2017-09-01,Bolingbrook,IL,60440,0,false
2024-08-01,2023-12-01,Melrose Park,IL,60160,108,false
2024-08-01,2024-04-01,Chicago,IL,60620,130,false
2024-08-01,2024-01-01,Chicago,IL,60606,413,false
2024-08-01,2023-11-01,Chiago,IL,60016,56,false
2024-08-01,2017-02-01,Chicago,IL,60649,0,false
2024-08-01,2023-08-01,Montgomery,IL,60538,0,true
2024-08-01,2023-12-01,Chicago,IL,60606,132,false
2024-08-01,2023-12-01,Los Angeles,CA,90049,0,false
2024-08-01,2024-03-01,Lyons,IL,60534,0,false
2024-08-01,2023-12-01,Morton Grove,IL,60053,73,false
2024-08-01,2024-05-01,North Aurora,IL,60542,4,true
2024-08-01,2021-03-01,Chicago,IL,60659,213,false
2024-08-01,2017-11-01,Chicago,IL,60634,372,true
2024-08-01,2018-04-01,Oswego,IL,60543,123,true
2024-08-01,2019-05-01,Markham,IL,60428,270,true
2024-08-01,2018-10-01,Evanston,IL,60203,0,true
2024-08-01,2023-12-01,Glenwood,IL,60425,37,false
2024-08-01,2015-11-01,Franklin Park,IL,60131,4,true
2024-08-01,2015-07-01,Chicago,IL,60640,58,true
2024-08-01,2021-10-01,Glendale Heights,IL,60139,137,true
2024-08-01,2024-07-01,Chicago,IL,60649,43,false
2024-08-01,2024-05-01,Aurora,IL,60505,279,false
2024-08-01,2024-07-01,Chicago,IL,60619,21,true
2024-08-01,2021-07-01,Chicago,IL,60659,201,true
2024-08-01,2017-10-01,Yorkville,IL,60560,96,true
2024-08-01,2024-06-01,Evanston,IL,60202,189,false
2024-08-01,2022-09-01,Chicago,IL,60659,1,false
2024-08-01,2019-08-01,Chicago,IL,60630,0,false
2024-08-01,2019-08-01,Chicago,IL,60630,0,false
2024-08-01,2016-08-01,Chicago,IL,60647,0,false
2024-08-01,2018-05-01,Glen Ellyn,IL,60137,6,true
2024-08-01,2017-06-01,Hammond,IN,46327,107,false
2024-08-01,2021-07-01,Schererville,IN,46375,43,false
2024-08-01,2024-05-01,Tinley Park,IL,60477,9,false
2024-08-01,2023-12-01,Chicago,IL,60660,12,false
2024-08-01,2022-10-01,Chicago,IL,60641,126,false
2024-08-01,2024-08-01,Chicago,IL,60659,50,false
2024-08-01,2021-02-01,Volo,IL,60073,0,true
2024-08-01,2024-04-01,Elk Grove Vlg,IL,60007,1,false
2024-08-01,2023-07-01,Beaver Dam,WI,53916,85,false
2024-08-01,2022-09-01,Chicago,IL,60643,0,true
2024-08-01,2023-10-01,Chicago,IL,60612,159,false
2024-08-01,2023-12-01,,IL,,511,false
2024-08-01,2022-07-01,Chicago,IL,60649,71,false
2024-08-01,2024-06-01,Chicago,IL,60649,92,false
2024-08-01,2024-06-01,Joliet,IL,60435,26,false
2024-08-01,2018-08-01,Chicago,IL,60617,9,false
2024-08-01,2019-02-01,Chicago,IL,60621,53,false
2024-08-01,2024-03-01,Chicago,IL,60637,9,false
2024-08-01,2024-03-01,Chicago,IL,60637,9,false
2024-08-01,2022-02-01,Chicago,IL,60645,39,false
2024-08-01,2021-12-01,Chicago,IL,60644,188,true
2024-08-01,2023-12-01,Des Plaines,IL,60016,216,false
2024-08-01,2024-05-01,Miami,FL,33196,0,false
2024-08-01,2023-01-01,Round Lake,IL,60073,6,false
2024-08-01,2023-11-01,,OH,,0,false
2024-08-01,2020-02-01,Chicago,IL,60656,0,true
2024-08-01,2024-08-01,Schaumburg,IL,60173,0,false
2024-08-01,2024-08-01,Schaumburg,IL,60173,0,false
2024-08-01,2024-08-01,Schaumburg,IL,60173,0,false
2024-08-01,2024-08-01,Schaumburg,IL,60173,0,false
2024-08-01,2024-08-01,Schaumburg,IL,60173,0,false
2024-08-01,2024-08-01,Schaumburg,IL,60173,0,false
2024-08-01,2023-08-01,Glenwood,IL,60425,0,false
2024-08-01,2024-07-01,,WI,,56,false
2024-08-01,2023-12-01,Carpentersville,IL,60110,1,false
2024-08-01,2024-05-01,Des Plaines,IL,60016,184,false
2024-08-01,2018-07-01,Chicago,IL,60649,307,true
2024-08-01,2023-12-01,Hollywood,FL,33020,120,true
2024-08-01,2016-01-01,Dolton,IL,60419,110,false
2024-08-01,2024-05-01,Merrillville,IN,46410,0,false
2024-08-01,2024-05-01,Merrillville,IN,46410,0,false
2024-08-01,2024-07-01,Schamburg,IL,60194,4,false
2024-08-01,2015-03-01,Hanover Park,IL,60133,0,false
2024-08-01,2023-10-01,Bloomingdale,IL,60108,0,false
2024-08-01,2024-07-01,Chicago Heights,IL,60411,57,false
2024-08-01,2024-04-01,Chicago,IL,60615,112,false
2024-08-01,2023-05-01,Elmwood Park,IL,60707,122,true
2024-08-01,2024-07-01,Hammond,IN,46327,0,false
2024-08-01,2024-07-01,Hammond,IN,46327,0,false
2024-08-01,2024-03-01,Chicago,IL,60606,35,false
2024-08-01,2024-04-01,Berwyn,IL,60402,52,false
2024-08-01,2015-12-01,Chicago,IL,60625,83,false
2024-08-01,2024-04-01,Chicago,IL,60649,38,false
2024-08-01,2024-08-01,University Park,IL,60484,136,false
2024-08-01,2018-12-01,Chicago,IL,60649,183,false
2024-08-01,2019-03-01,Chicago,IL,60637,0,true
2024-08-01,2019-03-01,Chicago,IL,60637,0,true
2024-08-01,2024-06-01,Chicago,IL,60649,134,false
2024-08-01,2024-04-01,Elk Grove Village,IL,60007,111,false
2024-08-01,2024-08-01,Chicago,IL,60633,18,false
2024-08-01,2019-07-01,Chicago,IL,60626,24,false
2024-08-01,2024-07-01,Hammond,IN,46324,117,false
2024-08-01,2024-04-01,Glendale Heights,IL,60139,17,true
2024-08-01,2024-05-01,Blue Island,IL,60406,452,false
2024-08-01,2024-06-01,Willowbrook,IL,60527,35,false
2024-08-01,2024-05-01,North Aurora,IL,60542,36,false
2024-08-01,2023-06-01,Chicago,IL,60659,315,true
2024-08-01,2024-06-01,Chicago,IL,60660,152,false
2024-08-01,2024-05-01,North Chicago,IL,60064,0,false
2024-08-01,2024-08-01,Summerville,GA,30747,152,false
2024-08-01,2024-07-01,Batavia,IL,60510,0,false
2024-08-01,2024-07-01,Batavia,IL,60510,0,false
2024-08-01,2024-07-01,Batavia,IL,60510,0,false
2024-08-01,2024-07-01,Batavia,IL,60510,0,false
2024-08-01,2024-03-01,Gary,IN,46407,107,false
2024-08-01,2023-09-01,Chicago,IL,60632,42,false
2024-08-01,2018-08-01,Des Plaines,IL,60016,38,false
2024-08-01,2024-05-01,Darien,IL,60561,398,true
2024-08-01,2023-04-01,Hickory Hills,IL,60457,0,true
2024-08-01,2024-05-01,Seattle,WA,98118,15,true
2024-08-01,2017-01-01,Des Plaines,IL,60018,87,true
2024-08-01,2024-07-01,Bridgeview,IL,60455,10,false
2024-08-01,2024-06-01,,NY,,264,false
2024-08-01,2024-04-01,Sunnyvale,CA,94085,0,false
2024-08-01,2023-05-01,Oswego,IL,60543,19,true
2024-08-01,2024-01-01,Chicago,IL,60659,97,false
2024-08-01,2023-10-01,Crystal Lake,IL,60012,0,false
2024-08-01,2022-12-01,Chicago,IL,60626,107,false
2024-08-01,2024-02-01,Graylake,IL,60030,0,false
2024-08-01,2018-08-01,Chicago,IL,60621,293,true
2024-08-01,2022-12-01,Chicago,IL,60625,108,false
2024-08-01,2023-02-01,Palatine,IL,60074,0,true
2024-08-01,2024-07-01,Palm Harbor,FL,34685,0,false
2024-08-01,2021-10-01,Chicago,IL,60621,268,true
2024-08-01,2024-08-01,Stone Mtn,GA,30083,0,false
2024-08-01,2024-05-01,Chicago,IL,60618,117,false
2024-08-01,2024-06-01,,IL,,209,false
2024-08-01,2024-06-01,,IL,,209,false
2024-08-01,2024-08-01,Joliet,IL,60435,100,false
2024-08-01,2018-10-01,Schaumburg,IL,60173,0,true
2024-08-01,2024-06-01,Chicago,IL,60624,25,false
2024-08-01,2024-08-01,Norridge,IL,60706,69,false
2024-08-01,2023-08-01,,GA,,0,false
2024-08-01,2023-08-01,,GA,,0,false
2024-08-01,2023-12-01,Chicago,IL,60620,0,false
2024-08-01,2023-12-01,Chicago,IL,60620,0,false
2024-08-01,2023-12-01,Chicago,IL,60620,0,false
2024-08-01,2023-12-01,Chicago,IL,60620,0,false
2024-08-01,2023-12-01,Chicago,IL,60620,0,false
2024-08-01,2023-12-01,Chicago,IL,60620,0,false
2024-08-01,2024-06-01,Niles,IL,60714,130,false
2024-08-01,2024-05-01,Chicago,IL,60652,0,false
2024-08-01,2024-05-01,Chicago,IL,60652,0,false
2024-08-01,2024-05-01,Chicago,IL,60652,0,false
2024-08-01,2024-05-01,Chicago,IL,60652,0,false
2024-08-01,2024-05-01,Chicago,IL,60652,0,false
2024-08-01,2024-05-01,Chicago,IL,60652,0,false
2024-08-01,2024-05-01,Chicago,IL,60652,0,false
2024-08-01,2024-05-01,Chicago,IL,60652,0,false
2024-08-01,2024-05-01,Chicago,IL,60652,0,false
2024-08-01,2024-05-01,Chicago,IL,60652,0,false
2024-08-01,2015-07-01,Bolingbrook,IL,60490,3,false
2024-08-01,2024-03-01,Schaumburg,IL,60193,445,true
2024-08-01,2023-07-01,Chicago,IL,60632,229,false
2024-08-01,2024-07-01,Orlando,FL,32836,0,false
2024-08-01,2024-07-01,,IL,,175,false
2024-08-01,2024-03-01,,IL,,6,false
2024-08-01,2021-12-01,Chicago,IL,60630,472,true
2024-08-01,2023-03-01,Chicago,IL,60630,363,true
2024-08-01,2024-03-01,Chicago,IL,60608,412,false
2024-08-01,2024-03-01,,WI,,4,false
2024-08-01,2020-07-01,Chicago,IL,60652,65,false
2024-08-01,2023-04-01,Chicago,IL,60641,289,true
2024-08-01,2024-05-01,West Chicago,IL,60185,3,false
2024-08-01,2024-07-01,Aurora,IL,60503,230,false
2024-08-01,2023-11-01,Brookfield,IL,60513,162,true
2024-08-01,2020-11-01,Chicago,IL,60626,226,false
2024-08-01,2024-04-01,Chicago,IL,60631,0,true
2024-08-01,2024-04-01,Chicago,IL,60631,0,true
2024-08-01,2023-01-01,Joliet,IL,60435,4,false
2024-08-01,2019-07-01,Cicero,IL,60804,150,false
2024-08-01,2023-11-01,Chicago,IL,60612,67,false
2024-08-01,2024-04-01,Chicago,IL,60618,94,false
2024-08-01,2024-06-01,Glenview,IL,60026,0,false
2024-08-01,2024-06-01,Glenview,IL,60026,0,false
2024-08-01,2024-06-01,Glenview,IL,60026,0,false
2024-08-01,2024-07-01,Midlothian,IL,60445,255,false
2024-08-01,2016-05-01,South Holland,IL,60473,261,true
2024-08-01,2024-08-01,Chicago,IL,60641,53,false
2024-08-01,2024-07-01,Chicago,IL,60632,269,false
2024-08-01,2022-09-01,Chicago,IL,60608,153,false
2024-08-01,2018-07-01,Los Angeles,CA,90004,255,true
2024-08-01,2024-02-01,Gurnee,IL,60031,31,false
2024-08-01,2019-09-01,Chicago,IL,60626,7,true
2024-08-01,2022-11-01,Chicago,IL,60657,27,true
2024-08-01,2024-03-01,Brooklyn,NY,11230,168,true
2024-08-01,2023-04-01,Chicago,IL,60626,94,false
2024-08-01,2022-06-01,,NY,,17,true
2024-08-01,2023-10-01,Calumet City,IL,60409,41,false
2024-08-01,2016-12-01,Brooklyn,NY,11228,0,true
2024-08-01,2019-11-01,Chicago,IL,60608,308,true
2024-08-01,2021-08-01,Bronx,NY,10457,59,false
2024-08-01,2023-01-01,Bellwood,IL,60104,23,false
2024-08-01,2024-07-01,Homewood,IL,60430,4,false
2024-08-01,2022-09-01,Brooklyn,NY,11236,0,true
2024-08-01,2024-07-01,Chicago,IL,60623,19,false
2024-08-01,2020-10-01,,IN,,167,true
2024-08-01,2019-04-01,Chicago,IL,60620,31,false
2024-08-01,2016-06-01,Hickory Hills,IL,60457,5,false
2024-08-01,2024-03-01,Chicago,IL,60624,2,false
2024-08-01,2015-11-01,Hanover Park,IL,60133,240,true
2024-08-01,2017-07-01,Chicago,IL,60630,94,true
2024-08-01,2022-08-01,Algonquin,IL,60102,0,false
2024-08-01,2021-03-01,Mount Prospect,IL,60056,5,false
2024-08-01,2021-03-01,Joliet,IL,60432,0,true
2024-08-01,2024-05-01,Chicago,IL,60645,217,false
2024-08-01,2014-10-01,Schaumburg,IL,60193,206,false
2024-08-01,2023-08-01,Riverdale,IL,60827,15,false
2024-08-01,2024-06-01,Lombard,IL,60148,41,false
2024-08-01,2023-09-01,Palatine,IL,60074,0,false
2024-08-01,2023-07-01,Chicago,IL,60620,0,false
2024-08-01,2023-07-01,Chicago,IL,60620,0,false
2024-08-01,2023-07-01,Chicago,IL,60620,0,false
2024-08-01,2023-07-01,Chicago,IL,60620,0,false
2024-08-01,2024-04-01,Chicago Heights,IL,60411,101,false
2024-08-01,2021-12-01,Richton Park,IL,60471,24,true
2024-08-01,2023-08-01,Bloomingdale,IL,60108,60,true
2024-08-01,2018-04-01,Aurora,IL,60505,6,false
2024-08-01,2023-07-01,Chicago,IL,60618,128,false
2024-08-01,2023-05-01,,IL,,5,true
2024-08-01,2023-10-01,Woodridge,IL,60517,84,false
2024-08-01,2024-03-01,Riverdale,IL,60827,7,false
